geoid,geoname,year,cvap_est
05000US37177,"Tyrrell County, North Carolina",2010,3485.0
05000US56041,"Uinta County, Wyoming",2010,14485.0
05000US49047,"Uintah County, Utah",2010,21200.0
05000US36111,"Ulster County, New York",2010,139765.0
05000US41059,"Umatilla County, Oregon",2010,50645.0
05000US47171,"Unicoi County, Tennessee",2010,14125.0
05000US05139,"Union County, Arkansas",2010,30905.0
05000US12125,"Union County, Florida",2010,12240.0
05000US13291,"Union County, Georgia",2010,17290.0
05000US17181,"Union County, Illinois",2010,13730.0
05000US18161,"Union County, Indiana",2010,5655.0
05000US19175,"Union County, Iowa",2010,9490.0
05000US21225,"Union County, Kentucky",2010,11400.0
05000US28145,"Union County, Mississippi",2010,19655.0
05000US34039,"Union County, New Jersey",2010,329020.0
05000US35059,"Union County, New Mexico",2010,3385.0
05000US37179,"Union County, North Carolina",2010,131055.0
05000US39159,"Union County, Ohio",2010,37365.0
05000US41061,"Union County, Oregon",2010,19390.0
05000US42119,"Union County, Pennsylvania",2010,35510.0
05000US45087,"Union County, South Carolina",2010,22150.0
05000US46127,"Union County, South Dakota",2010,10625.0
05000US47173,"Union County, Tennessee",2010,14555.0
05000US22111,"Union Parish, Louisiana",2010,17135.0
05000US48459,"Upshur County, Texas",2010,28825.0
05000US54097,"Upshur County, West Virginia",2010,19210.0
05000US13293,"Upson County, Georgia",2010,20405.0
05000US48461,"Upton County, Texas",2010,2090.0
05000US49049,"Utah County, Utah",2010,313865.0
05000US72141,"Utuado Municipio, Puerto Rico",2010,24775.0
05000US48463,"Uvalde County, Texas",2010,17305.0
05000US48465,"Val Verde County, Texas",2010,27720.0
05000US02261,"Valdez-Cordova Census Area, Alaska",2010,7055.0
05000US35061,"Valencia County, New Mexico",2010,52620.0
05000US16085,"Valley County, Idaho",2010,7840.0
05000US30105,"Valley County, Montana",2010,5695.0
05000US31175,"Valley County, Nebraska",2010,3325.0
05000US05141,"Van Buren County, Arkansas",2010,13560.0
05000US19177,"Van Buren County, Iowa",2010,5805.0
05000US26159,"Van Buren County, Michigan",2010,54800.0
05000US47175,"Van Buren County, Tennessee",2010,4395.0
05000US39161,"Van Wert County, Ohio",2010,21515.0
05000US48467,"Van Zandt County, Texas",2010,38790.0
05000US37181,"Vance County, North Carolina",2010,32410.0
05000US18163,"Vanderburgh County, Indiana",2010,137730.0
05000US72143,"Vega Alta Municipio, Puerto Rico",2010,29270.0
05000US72145,"Vega Baja Municipio, Puerto Rico",2010,44405.0
05000US42121,"Venango County, Pennsylvania",2010,42955.0
05000US06111,"Ventura County, California",2010,516215.0
05000US17183,"Vermilion County, Illinois",2010,60870.0
05000US22113,"Vermilion Parish, Louisiana",2010,41820.0
05000US18165,"Vermillion County, Indiana",2010,12435.0
05000US29217,"Vernon County, Missouri",2010,15490.0
05000US55123,"Vernon County, Wisconsin",2010,21840.0
05000US22115,"Vernon Parish, Louisiana",2010,36570.0
05000US48469,"Victoria County, Texas",2010,61305.0
05000US72147,"Vieques Municipio, Puerto Rico",2010,7090.0
05000US18167,"Vigo County, Indiana",2010,83195.0
05000US55125,"Vilas County, Wisconsin",2010,17545.0
05000US72149,"Villalba Municipio, Puerto Rico",2010,18865.0
05000US39163,"Vinton County, Ohio",2010,10140.0
05000US51810,"Virginia Beach city, Virginia",2010,320785.0
05000US12127,"Volusia County, Florida",2010,387095.0
05000US17185,"Wabash County, Illinois",2010,9200.0
05000US18169,"Wabash County, Indiana",2010,25050.0
05000US27157,"Wabasha County, Minnesota",2010,16440.0
05000US20197,"Wabaunsee County, Kansas",2010,5240.0
05000US02270,"Wade Hampton Census Area, Alaska",2010,4400.0
05000US27159,"Wadena County, Minnesota",2010,10425.0
05000US40145,"Wagoner County, Oklahoma",2010,52580.0
05000US53069,"Wahkiakum County, Washington",2010,3170.0
05000US37183,"Wake County, North Carolina",2010,605100.0
05000US12129,"Wakulla County, Florida",2010,23495.0
05000US23027,"Waldo County, Maine",2010,30360.0
05000US01127,"Walker County, Alabama",2010,51455.0
05000US13295,"Walker County, Georgia",2010,51875.0
05000US48471,"Walker County, Texas",2010,53260.0
05000US53071,"Walla Walla County, Washington",2010,41330.0
05000US20199,"Wallace County, Kansas",2010,1085.0
05000US48473,"Waller County, Texas",2010,28275.0
05000US41063,"Wallowa County, Oregon",2010,5590.0
05000US38099,"Walsh County, North Dakota",2010,8585.0
05000US28147,"Walthall County, Mississippi",2010,11350.0
05000US12131,"Walton County, Florida",2010,42855.0
05000US13297,"Walton County, Georgia",2010,59770.0
05000US46129,"Walworth County, South Dakota",2010,4225.0
05000US55127,"Walworth County, Wisconsin",2010,74950.0
05000US19179,"Wapello County, Iowa",2010,26165.0
05000US38101,"Ward County, North Dakota",2010,46580.0
05000US48475,"Ward County, Texas",2010,7340.0
05000US13299,"Ware County, Georgia",2010,26900.0
05000US13301,"Warren County, Georgia",2010,4420.0
05000US17187,"Warren County, Illinois",2010,13335.0
05000US18171,"Warren County, Indiana",2010,6500.0
05000US19181,"Warren County, Iowa",2010,34185.0
05000US21227,"Warren County, Kentucky",2010,82940.0
05000US28149,"Warren County, Mississippi",2010,35610.0
05000US29219,"Warren County, Missouri",2010,24075.0
05000US34041,"Warren County, New Jersey",2010,78975.0
05000US36113,"Warren County, New York",2010,51660.0
05000US37185,"Warren County, North Carolina",2010,16350.0
05000US39165,"Warren County, Ohio",2010,150200.0
05000US42123,"Warren County, Pennsylvania",2010,32910.0
05000US47177,"Warren County, Tennessee",2010,28695.0
05000US51187,"Warren County, Virginia",2010,27915.0
05000US18173,"Warrick County, Indiana",2010,43750.0
05000US49051,"Wasatch County, Utah",2010,14160.0
05000US41065,"Wasco County, Oregon",2010,17615.0
05000US27161,"Waseca County, Minnesota",2010,14155.0
05000US56043,"Washakie County, Wyoming",2010,6075.0
05000US55129,"Washburn County, Wisconsin",2010,12560.0
05000US01129,"Washington County, Alabama",2010,12980.0
05000US05143,"Washington County, Arkansas",2010,137345.0
05000US08121,"Washington County, Colorado",2010,3615.0
05000US12133,"Washington County, Florida",2010,19140.0
05000US13303,"Washington County, Georgia",2010,15965.0
05000US16087,"Washington County, Idaho",2010,7125.0
05000US17189,"Washington County, Illinois",2010,11410.0
05000US18175,"Washington County, Indiana",2010,21005.0
05000US19183,"Washington County, Iowa",2010,16015.0
05000US20201,"Washington County, Kansas",2010,4420.0
05000US21229,"Washington County, Kentucky",2010,8890.0
05000US23029,"Washington County, Maine",2010,25910.0
05000US24043,"Washington County, Maryland",2010,111385.0
05000US27163,"Washington County, Minnesota",2010,170405.0
05000US28151,"Washington County, Mississippi",2010,36225.0
05000US29221,"Washington County, Missouri",2010,19035.0
05000US31177,"Washington County, Nebraska",2010,15145.0
05000US36115,"Washington County, New York",2010,49390.0
05000US37187,"Washington County, North Carolina",2010,9730.0
05000US39167,"Washington County, Ohio",2010,48680.0
05000US40147,"Washington County, Oklahoma",2010,38165.0
05000US41067,"Washington County, Oregon",2010,348425.0
05000US42125,"Washington County, Pennsylvania",2010,164035.0
05000US44009,"Washington County, Rhode Island",2010,99555.0
05000US47179,"Washington County, Tennessee",2010,95665.0
05000US48477,"Washington County, Texas",2010,24970.0
05000US49053,"Washington County, Utah",2010,93020.0
05000US50023,"Washington County, Vermont",2010,46740.0
05000US51191,"Washington County, Virginia",2010,43700.0
05000US55131,"Washington County, Wisconsin",2010,98460.0
05000US22117,"Washington Parish, Louisiana",2010,34955.0
05000US40149,"Washita County, Oklahoma",2010,8495.0
05000US32031,"Washoe County, Nevada",2010,289015.0
05000US26161,"Washtenaw County, Michigan",2010,253840.0
05000US37189,"Watauga County, North Carolina",2010,43100.0
05000US27165,"Watonwan County, Minnesota",2010,7420.0
05000US55133,"Waukesha County, Wisconsin",2010,289735.0
05000US55135,"Waupaca County, Wisconsin",2010,40230.0
05000US55137,"Waushara County, Wisconsin",2010,19435.0
05000US13305,"Wayne County, Georgia",2010,22090.0
05000US17191,"Wayne County, Illinois",2010,12925.0
05000US18177,"Wayne County, Indiana",2010,52205.0
05000US19185,"Wayne County, Iowa",2010,4865.0
05000US21231,"Wayne County, Kentucky",2010,15935.0
05000US26163,"Wayne County, Michigan",2010,1301045.0
05000US28153,"Wayne County, Mississippi",2010,15300.0
05000US29223,"Wayne County, Missouri",2010,10625.0
05000US31179,"Wayne County, Nebraska",2010,7515.0
05000US36117,"Wayne County, New York",2010,70420.0
05000US37191,"Wayne County, North Carolina",2010,86155.0
05000US39169,"Wayne County, Ohio",2010,84685.0
05000US42127,"Wayne County, Pennsylvania",2010,41635.0
05000US47181,"Wayne County, Tennessee",2010,13570.0
05000US49055,"Wayne County, Utah",2010,1890.0
05000US54099,"Wayne County, West Virginia",2010,32855.0
05000US51820,"Waynesboro city, Virginia",2010,15600.0
05000US47183,"Weakley County, Tennessee",2010,27445.0
05000US48479,"Webb County, Texas",2010,116755.0
05000US49057,"Weber County, Utah",2010,151240.0
05000US13307,"Webster County, Georgia",2010,2220.0
05000US19187,"Webster County, Iowa",2010,28995.0
05000US21233,"Webster County, Kentucky",2010,10275.0
05000US28155,"Webster County, Mississippi",2010,7610.0
05000US29225,"Webster County, Missouri",2010,26105.0
05000US31181,"Webster County, Nebraska",2010,2905.0
05000US54101,"Webster County, West Virginia",2010,7230.0
05000US22119,"Webster Parish, Louisiana",2010,31330.0
05000US08123,"Weld County, Colorado",2010,169560.0
05000US18179,"Wells County, Indiana",2010,20725.0
05000US38103,"Wells County, North Dakota",2010,3420.0
05000US22121,"West Baton Rouge Parish, Louisiana",2010,17555.0
05000US22123,"West Carroll Parish, Louisiana",2010,8670.0
05000US22125,"West Feliciana Parish, Louisiana",2010,12745.0
05000US36119,"Westchester County, New York",2010,611200.0
05000US42129,"Westmoreland County, Pennsylvania",2010,291130.0
05000US51193,"Westmoreland County, Virginia",2010,13705.0
05000US56045,"Weston County, Wyoming",2010,5540.0
05000US54103,"Wetzel County, West Virginia",2010,13035.0
05000US26165,"Wexford County, Michigan",2010,24685.0
05000US48481,"Wharton County, Texas",2010,27665.0
05000US53073,"Whatcom County, Washington",2010,149230.0
05000US30107,"Wheatland County, Montana",2010,1720.0
05000US13309,"Wheeler County, Georgia",2010,6465.0
05000US31183,"Wheeler County, Nebraska",2010,580.0
05000US41069,"Wheeler County, Oregon",2010,1090.0
05000US48483,"Wheeler County, Texas",2010,3655.0
05000US05145,"White County, Arkansas",2010,57455.0
05000US13311,"White County, Georgia",2010,20955.0
05000US17193,"White County, Illinois",2010,11525.0
05000US18181,"White County, Indiana",2010,18050.0
05000US47185,"White County, Tennessee",2010,19915.0
05000US32033,"White Pine County, Nevada",2010,7705.0
05000US17195,"Whiteside County, Illinois",2010,43905.0
05000US13313,"Whitfield County, Georgia",2010,59785.0
05000US18183,"Whitley County, Indiana",2010,24990.0
05000US21235,"Whitley County, Kentucky",2010,26920.0
05000US53075,"Whitman County, Washington",2010,35370.0
05000US30109,"Wibaux County, Montana",2010,705.0
05000US20203,"Wichita County, Kansas",2010,1420.0
05000US48485,"Wichita County, Texas",2010,95945.0
05000US24045,"Wicomico County, Maryland",2010,72485.0
05000US48487,"Wilbarger County, Texas",2010,9580.0
05000US01131,"Wilcox County, Alabama",2010,8560.0
05000US13315,"Wilcox County, Georgia",2010,7205.0
05000US13317,"Wilkes County, Georgia",2010,8030.0
05000US37193,"Wilkes County, North Carolina",2010,52060.0
05000US27167,"Wilkin County, Minnesota",2010,4975.0
05000US13319,"Wilkinson County, Georgia",2010,7100.0
05000US28157,"Wilkinson County, Mississippi",2010,7540.0
05000US17197,"Will County, Illinois",2010,445760.0
05000US48489,"Willacy County, Texas",2010,13915.0
05000US38105,"Williams County, North Dakota",2010,17725.0
05000US39171,"Williams County, Ohio",2010,28685.0
05000US45089,"Williamsburg County, South Carolina",2010,25990.0
05000US51830,"Williamsburg city, Virginia",2010,11880.0
05000US17199,"Williamson County, Illinois",2010,51000.0
05000US47187,"Williamson County, Tennessee",2010,125855.0
05000US48491,"Williamson County, Texas",2010,281475.0
05000US20205,"Wilson County, Kansas",2010,7075.0
05000US37195,"Wilson County, North Carolina",2010,57005.0
05000US47189,"Wilson County, Tennessee",2010,83995.0
05000US48493,"Wilson County, Texas",2010,30715.0
05000US51840,"Winchester city, Virginia",2010,18040.0
05000US09015,"Windham County, Connecticut",2010,88940.0
05000US50025,"Windham County, Vermont",2010,34920.0
05000US50027,"Windsor County, Vermont",2010,44635.0
05000US48495,"Winkler County, Texas",2010,4230.0
05000US22127,"Winn Parish, Louisiana",2010,11780.0
05000US17201,"Winnebago County, Illinois",2010,209920.0
05000US19189,"Winnebago County, Iowa",2010,8325.0
05000US55139,"Winnebago County, Wisconsin",2010,128400.0
05000US19191,"Winneshiek County, Iowa",2010,16530.0
05000US27169,"Winona County, Minnesota",2010,40735.0
05000US01133,"Winston County, Alabama",2010,19010.0
05000US28159,"Winston County, Mississippi",2010,14400.0
05000US54105,"Wirt County, West Virginia",2010,4515.0
05000US48497,"Wise County, Texas",2010,40910.0
05000US51195,"Wise County, Virginia",2010,32440.0
05000US21237,"Wolfe County, Kentucky",2010,5525.0
05000US39173,"Wood County, Ohio",2010,97035.0
05000US48499,"Wood County, Texas",2010,32355.0
05000US54107,"Wood County, West Virginia",2010,67690.0
05000US55141,"Wood County, Wisconsin",2010,56965.0
05000US19193,"Woodbury County, Iowa",2010,69865.0
05000US17203,"Woodford County, Illinois",2010,28525.0
05000US21239,"Woodford County, Kentucky",2010,17705.0
05000US05147,"Woodruff County, Arkansas",2010,5585.0
05000US40151,"Woods County, Oklahoma",2010,6970.0
05000US20207,"Woodson County, Kansas",2010,2635.0
05000US40153,"Woodward County, Oklahoma",2010,14645.0
05000US24047,"Worcester County, Maryland",2010,40810.0
05000US25027,"Worcester County, Massachusetts",2010,572060.0
05000US13321,"Worth County, Georgia",2010,16190.0
05000US19195,"Worth County, Iowa",2010,5805.0
05000US29227,"Worth County, Missouri",2010,1700.0
05000US02275,"Wrangell City and Borough, Alaska",2010,1910.0
05000US19197,"Wright County, Iowa",2010,9615.0
05000US27171,"Wright County, Minnesota",2010,86305.0
05000US29229,"Wright County, Missouri",2010,13765.0
05000US39175,"Wyandot County, Ohio",2010,17065.0
05000US20209,"Wyandotte County, Kansas",2010,97285.0
05000US36121,"Wyoming County, New York",2010,32895.0
05000US42131,"Wyoming County, Pennsylvania",2010,21950.0
05000US54109,"Wyoming County, West Virginia",2010,18620.0
05000US51197,"Wythe County, Virginia",2010,22975.0
05000US72151,"Yabucoa Municipio, Puerto Rico",2010,28370.0
05000US37197,"Yadkin County, North Carolina",2010,27960.0
05000US53077,"Yakima County, Washington",2010,139730.0
05000US02282,"Yakutat City and Borough, Alaska",2010,470.0
05000US28161,"Yalobusha County, Mississippi",2010,9640.0
05000US41071,"Yamhill County, Oregon",2010,68895.0
05000US37199,"Yancey County, North Carolina",2010,13860.0
05000US46135,"Yankton County, South Dakota",2010,17305.0
05000US36123,"Yates County, New York",2010,18990.0
05000US72153,"Yauco Municipio, Puerto Rico",2010,31740.0
05000US04025,"Yavapai County, Arizona",2010,164055.0
05000US28163,"Yazoo County, Mississippi",2010,20055.0
05000US05149,"Yell County, Arkansas",2010,14480.0
05000US27173,"Yellow Medicine County, Minnesota",2010,7865.0
05000US30111,"Yellowstone County, Montana",2010,112295.0
05000US48501,"Yoakum County, Texas",2010,3990.0
05000US06113,"Yolo County, California",2010,133745.0
05000US23031,"York County, Maine",2010,153820.0
05000US31185,"York County, Nebraska",2010,10405.0
05000US42133,"York County, Pennsylvania",2010,326480.0
05000US45091,"York County, South Carolina",2010,163000.0
05000US51199,"York County, Virginia",2010,47075.0
05000US48503,"Young County, Texas",2010,13110.0
05000US06115,"Yuba County, California",2010,46585.0
05000US02290,"Yukon-Koyukuk Census Area, Alaska",2010,4075.0
05000US04027,"Yuma County, Arizona",2010,113330.0
05000US08125,"Yuma County, Colorado",2010,6535.0
05000US48505,"Zapata County, Texas",2010,6960.0
05000US48507,"Zavala County, Texas",2010,7140.0
05000US46137,"Ziebach County, South Dakota",2010,1725.0
05000US45001,"Abbeville County, South Carolina",2011,19400.0
05000US22001,"Acadia Parish, Louisiana",2011,44640.0
05000US51001,"Accomack County, Virginia",2011,24725.0
05000US16001,"Ada County, Idaho",2011,286465.0
05000US19001,"Adair County, Iowa",2011,5890.0
05000US21001,"Adair County, Kentucky",2011,14485.0
05000US29001,"Adair County, Missouri",2011,20325.0
05000US40001,"Adair County, Oklahoma",2011,15885.0
05000US08001,"Adams County, Colorado",2011,281970.0
05000US16003,"Adams County, Idaho",2011,3185.0
05000US17001,"Adams County, Illinois",2011,51390.0
05000US18001,"Adams County, Indiana",2011,23645.0
05000US19003,"Adams County, Iowa",2011,3145.0
05000US28001,"Adams County, Mississippi",2011,23965.0
05000US31001,"Adams County, Nebraska",2011,23130.0
05000US38001,"Adams County, North Dakota",2011,1940.0
05000US39001,"Adams County, Ohio",2011,21305.0
05000US42001,"Adams County, Pennsylvania",2011,76935.0
05000US53001,"Adams County, Washington",2011,8825.0
05000US55001,"Adams County, Wisconsin",2011,17080.0
05000US50001,"Addison County, Vermont",2011,28775.0
05000US72001,"Adjuntas Municipio, Puerto Rico",2011,14515.0
05000US72003,"Aguada Municipio, Puerto Rico",2011,31795.0
05000US72005,"Aguadilla Municipio, Puerto Rico",2011,45715.0
05000US72007,"Aguas Buenas Municipio, Puerto Rico",2011,21410.0
05000US72009,"Aibonito Municipio, Puerto Rico",2011,19495.0
05000US45003,"Aiken County, South Carolina",2011,122015.0
05000US27001,"Aitkin County, Minnesota",2011,13195.0
05000US12001,"Alachua County, Florida",2011,191510.0
05000US37001,"Alamance County, North Carolina",2011,109020.0
05000US06001,"Alameda County, California",2011,986405.0
05000US08003,"Alamosa County, Colorado",2011,11235.0
05000US36001,"Albany County, New York",2011,234045.0
05000US56001,"Albany County, Wyoming",2011,29625.0
05000US51003,"Albemarle County, Virginia",2011,73685.0
05000US26001,"Alcona County, Michigan",2011,9205.0
05000US28003,"Alcorn County, Mississippi",2011,27860.0
05000US02013,"Aleutians East Borough, Alaska",2011,1530.0
05000US02016,"Aleutians West Census Area, Alaska",2011,3610.0
05000US17003,"Alexander County, Illinois",2011,6085.0
05000US37003,"Alexander County, North Carolina",2011,28105.0
05000US51510,"Alexandria city, Virginia",2011,97100.0
05000US40003,"Alfalfa County, Oklahoma",2011,4555.0
05000US26003,"Alger County, Michigan",2011,7875.0
05000US19005,"Allamakee County, Iowa",2011,10620.0
05000US26005,"Allegan County, Michigan",2011,81120.0
05000US24001,"Allegany County, Maryland",2011,60365.0
05000US36003,"Allegany County, New York",2011,37740.0
05000US37005,"Alleghany County, North Carolina",2011,8390.0
05000US51005,"Alleghany County, Virginia",2011,12760.0
05000US42003,"Allegheny County, Pennsylvania",2011,958685.0
05000US18003,"Allen County, Indiana",2011,252045.0
05000US20001,"Allen County, Kansas",2011,10130.0
05000US21003,"Allen County, Kentucky",2011,15030.0
05000US39003,"Allen County, Ohio",2011,80010.0
05000US22003,"Allen Parish, Louisiana",2011,18850.0
05000US45005,"Allendale County, South Carolina",2011,7920.0
05000US26007,"Alpena County, Michigan",2011,23275.0
05000US06003,"Alpine County, California",2011,895.0
05000US06005,"Amador County, California",2011,30365.0
05000US51007,"Amelia County, Virginia",2011,9865.0
05000US51009,"Amherst County, Virginia",2011,25210.0
05000US28005,"Amite County, Mississippi",2011,10110.0
05000US02020,"Anchorage Municipality, Alaska",2011,208970.0
05000US20003,"Anderson County, Kansas",2011,5965.0
05000US21005,"Anderson County, Kentucky",2011,16015.0
05000US45007,"Anderson County, South Carolina",2011,141200.0
05000US47001,"Anderson County, Tennessee",2011,57880.0
05000US48001,"Anderson County, Texas",2011,44340.0
05000US29003,"Andrew County, Missouri",2011,13235.0
05000US48003,"Andrews County, Texas",2011,9450.0
05000US23001,"Androscoggin County, Maine",2011,82060.0
05000US48005,"Angelina County, Texas",2011,59435.0
05000US24003,"Anne Arundel County, Maryland",2011,398790.0
05000US27003,"Anoka County, Minnesota",2011,240275.0
05000US37007,"Anson County, North Carolina",2011,20225.0
05000US31003,"Antelope County, Nebraska",2011,4985.0
05000US26009,"Antrim County, Michigan",2011,18605.0
05000US04001,"Apache County, Arizona",2011,49090.0
05000US19007,"Appanoose County, Iowa",2011,9930.0
05000US13001,"Appling County, Georgia",2011,12920.0
05000US51011,"Appomattox County, Virginia",2011,11685.0
05000US48007,"Aransas County, Texas",2011,18220.0
05000US08005,"Arapahoe County, Colorado",2011,390090.0
05000US48009,"Archer County, Texas",2011,6525.0
05000US08007,"Archuleta County, Colorado",2011,9580.0
05000US72013,"Arecibo Municipio, Puerto Rico",2011,73250.0
05000US26011,"Arenac County, Michigan",2011,12655.0
05000US05001,"Arkansas County, Arkansas",2011,14240.0
05000US51013,"Arlington County, Virginia",2011,154330.0
05000US42005,"Armstrong County, Pennsylvania",2011,54650.0
05000US48011,"Armstrong County, Texas",2011,1360.0
05000US23003,"Aroostook County, Maine",2011,56185.0
05000US72015,"Arroyo Municipio, Puerto Rico",2011,14295.0
05000US31005,"Arthur County, Nebraska",2011,335.0
05000US22005,"Ascension Parish, Louisiana",2011,76585.0
05000US37009,"Ashe County, North Carolina",2011,21080.0
05000US39005,"Ashland County, Ohio",2011,40295.0
05000US55003,"Ashland County, Wisconsin",2011,12335.0
05000US05003,"Ashley County, Arkansas",2011,16140.0
05000US39007,"Ashtabula County, Ohio",2011,76620.0
05000US53003,"Asotin County, Washington",2011,17020.0
05000US22007,"Assumption Parish, Louisiana",2011,17500.0
05000US48013,"Atascosa County, Texas",2011,31115.0
05000US20005,"Atchison County, Kansas",2011,12765.0
05000US29005,"Atchison County, Missouri",2011,4460.0
05000US39009,"Athens County, Ohio",2011,52735.0
05000US13003,"Atkinson County, Georgia",2011,5160.0
05000US34001,"Atlantic County, New Jersey",2011,192315.0
05000US40005,"Atoka County, Oklahoma",2011,10725.0
05000US28007,"Attala County, Mississippi",2011,14220.0
05000US29007,"Audrain County, Missouri",2011,19135.0
05000US19009,"Audubon County, Iowa",2011,4710.0
05000US39011,"Auglaize County, Ohio",2011,34240.0
05000US51015,"Augusta County, Virginia",2011,57675.0
05000US46003,"Aurora County, South Dakota",2011,1975.0
05000US48015,"Austin County, Texas",2011,19650.0
05000US01001,"Autauga County, Alabama",2011,40040.0
05000US37011,"Avery County, North Carolina",2011,14310.0
05000US22009,"Avoyelles Parish, Louisiana",2011,31525.0
05000US72011,"A�asco Municipio, Puerto Rico",2011,22325.0
05000US08009,"Baca County, Colorado",2011,2890.0
05000US13005,"Bacon County, Georgia",2011,7835.0
05000US48017,"Bailey County, Texas",2011,3840.0
05000US12003,"Baker County, Florida",2011,20045.0
05000US13007,"Baker County, Georgia",2011,2575.0
05000US41001,"Baker County, Oregon",2011,12690.0
05000US01003,"Baldwin County, Alabama",2011,140440.0
05000US13009,"Baldwin County, Georgia",2011,36165.0
05000US21007,"Ballard County, Kentucky",2011,6445.0
05000US24005,"Baltimore County, Maryland",2011,594970.0
05000US24510,"Baltimore city, Maryland",2011,462455.0
05000US45009,"Bamberg County, South Carolina",2011,12235.0
05000US48019,"Bandera County, Texas",2011,16255.0
05000US13011,"Banks County, Georgia",2011,13450.0
05000US31007,"Banner County, Nebraska",2011,625.0
05000US16005,"Bannock County, Idaho",2011,59195.0
05000US26013,"Baraga County, Michigan",2011,7245.0
05000US20007,"Barber County, Kansas",2011,3800.0
05000US01005,"Barbour County, Alabama",2011,20750.0
05000US54001,"Barbour County, West Virginia",2011,13035.0
05000US72017,"Barceloneta Municipio, Puerto Rico",2011,18690.0
05000US38003,"Barnes County, North Dakota",2011,8650.0
05000US25001,"Barnstable County, Massachusetts",2011,172770.0
05000US45011,"Barnwell County, South Carolina",2011,16570.0
05000US72019,"Barranquitas Municipio, Puerto Rico",2011,22065.0
05000US21009,"Barren County, Kentucky",2011,31820.0
05000US55005,"Barron County, Wisconsin",2011,35255.0
05000US13013,"Barrow County, Georgia",2011,47770.0
05000US26015,"Barry County, Michigan",2011,44590.0
05000US29009,"Barry County, Missouri",2011,25885.0
05000US18005,"Bartholomew County, Indiana",2011,54535.0
05000US20009,"Barton County, Kansas",2011,19505.0
05000US29011,"Barton County, Missouri",2011,9040.0
05000US13015,"Bartow County, Georgia",2011,71200.0
05000US48021,"Bastrop County, Texas",2011,49420.0
05000US29013,"Bates County, Missouri",2011,12665.0
05000US21011,"Bath County, Kentucky",2011,8735.0
05000US51017,"Bath County, Virginia",2011,3580.0
05000US05005,"Baxter County, Arkansas",2011,33515.0
05000US12005,"Bay County, Florida",2011,129875.0
05000US26017,"Bay County, Michigan",2011,83230.0
05000US72021,"Bayam�n Municipio, Puerto Rico",2011,155355.0
05000US55007,"Bayfield County, Wisconsin",2011,12185.0
05000US48023,"Baylor County, Texas",2011,2930.0
05000US46005,"Beadle County, South Dakota",2011,12250.0
05000US16007,"Bear Lake County, Idaho",2011,4315.0
05000US37013,"Beaufort County, North Carolina",2011,35610.0
05000US45013,"Beaufort County, South Carolina",2011,120715.0
05000US22011,"Beauregard Parish, Louisiana",2011,26315.0
05000US40007,"Beaver County, Oklahoma",2011,3830.0
05000US42007,"Beaver County, Pennsylvania",2011,135080.0
05000US49001,"Beaver County, Utah",2011,4045.0
05000US30001,"Beaverhead County, Montana",2011,7420.0
05000US27005,"Becker County, Minnesota",2011,24590.0
05000US40009,"Beckham County, Oklahoma",2011,16635.0
05000US42009,"Bedford County, Pennsylvania",2011,38790.0
05000US47003,"Bedford County, Tennessee",2011,30650.0
05000US51019,"Bedford County, Virginia",2011,53645.0
05000US51515,"Bedford city, Virginia",2011,4905.0
05000US48025,"Bee County, Texas",2011,24305.0
05000US33001,"Belknap County, New Hampshire",2011,47125.0
05000US21013,"Bell County, Kentucky",2011,22195.0
05000US48027,"Bell County, Texas",2011,214825.0
05000US39013,"Belmont County, Ohio",2011,56185.0
05000US27007,"Beltrami County, Minnesota",2011,33270.0
05000US13017,"Ben Hill County, Georgia",2011,12550.0
05000US16009,"Benewah County, Idaho",2011,6925.0
05000US46007,"Bennett County, South Dakota",2011,2180.0
05000US50003,"Bennington County, Vermont",2011,29190.0
05000US38005,"Benson County, North Dakota",2011,4420.0
05000US08011,"Bent County, Colorado",2011,4850.0
05000US05007,"Benton County, Arkansas",2011,148930.0
05000US18007,"Benton County, Indiana",2011,6490.0
05000US19011,"Benton County, Iowa",2011,19285.0
05000US27009,"Benton County, Minnesota",2011,28880.0
05000US28009,"Benton County, Mississippi",2011,6535.0
05000US29015,"Benton County, Missouri",2011,15525.0
05000US41003,"Benton County, Oregon",2011,66730.0
05000US47005,"Benton County, Tennessee",2011,12995.0
05000US53005,"Benton County, Washington",2011,121205.0
05000US26019,"Benzie County, Michigan",2011,13820.0
05000US34003,"Bergen County, New Jersey",2011,607815.0
05000US45015,"Berkeley County, South Carolina",2011,132830.0
05000US54003,"Berkeley County, West Virginia",2011,77825.0
05000US42011,"Berks County, Pennsylvania",2011,301740.0
05000US25003,"Berkshire County, Massachusetts",2011,103275.0
05000US35001,"Bernalillo County, New Mexico",2011,467520.0
05000US13019,"Berrien County, Georgia",2011,14070.0
05000US26021,"Berrien County, Michigan",2011,115380.0
05000US37015,"Bertie County, North Carolina",2011,16440.0
05000US02050,"Bethel Census Area, Alaska",2011,10985.0
05000US48029,"Bexar County, Texas",2011,1158285.0
05000US01007,"Bibb County, Alabama",2011,17475.0
05000US13021,"Bibb County, Georgia",2011,112440.0
05000US22013,"Bienville Parish, Louisiana",2011,10850.0
05000US30003,"Big Horn County, Montana",2011,8605.0
05000US56003,"Big Horn County, Wyoming",2011,8580.0
05000US27011,"Big Stone County, Minnesota",2011,4120.0
05000US38007,"Billings County, North Dakota",2011,680.0
